CustomerID,Aging,Gender,Location(CityTier),Churn,PreferedOrderCat,MembershipLevel,MaritalStatus,Complain,SatisfactionScore
51911,35,Male,1,0,Mobile,High,Single,0,3
51912,35,Female,3,1,Laptop & Accessory,Critical,Single,1,3
51913,37,Male,3,0,Laptop & Accessory,Critical,Single,0,1
51914,42,Male,1,1,Others,High,Married,1,5
51915,42,Male,3,0,Fashion,High,Single,0,5
51916,36,Male,1,0,Mobile Phone,Critical,Married,0,1
51917,40,Female,1,0,Mobile Phone,Medium,Married,0,1
51918,36,Female,1,0,Laptop & Accessory,High,Married,0,3
51919,38,Male,3,1,Laptop & Accessory,High,Single,0,5
51920,37,Female,1,0,Mobile,Medium,Single,0,1
51921,34,Female,1,0,Laptop & Accessory,Medium,Married,1,5
51922,36,Male,3,0,Laptop & Accessory,Critical,Married,0,1
51923,34,Female,1,0,Mobile,Medium,Married,1,5
51924,41,Female,1,0,Laptop & Accessory,Critical,Single,1,5
51925,43,Female,1,0,Mobile Phone,High,Single,0,5
51926,34,Female,3,0,Mobile,Medium,Married,0,1
51927,39,Male,1,0,Mobile Phone,High,Married,0,3
51928,37,Female,1,0,Laptop & Accessory,Critical,Married,0,4
51929,39,Female,3,0,Laptop & Accessory,High,Married,0,5
51930,38,Male,1,0,Others,High,Married,0,1
51931,42,Male,1,1,Mobile Phone,High,Married,1,5
51932,36,Male,1,0,Mobile,High,Married,0,4
51933,43,Female,1,0,Laptop & Accessory,High,Married,0,3
51934,37,Male,1,0,Grocery,High,Married,0,3
51935,36,Female,1,1,Mobile,Critical,Married,1,5
51936,38,Male,1,0,Fashion,High,Married,0,3
51937,40,Female,3,1,Laptop & Accessory,Critical,Single,0,5
51938,41,Female,1,0,Grocery,High,Married,1,1
51939,41,Female,1,0,Laptop & Accessory,Critical,Married,0,4
51940,38,Male,1,0,Mobile,High,Married,0,3
51941,43,Male,1,1,Others,Critical,Single,1,4
51942,35,Female,1,0,Mobile,Critical,Single,0,3
51943,43,Female,1,0,Laptop & Accessory,Critical,Married,1,1
51944,41,Male,1,1,Mobile Phone,High,Single,0,3
51945,37,Male,2,0,Mobile,Critical,Married,0,4
51946,40,Female,1,0,Laptop & Accessory,Medium,Married,0,3
51947,34,Male,1,0,Laptop & Accessory,Medium,Single,0,3
51948,35,Female,1,0,Laptop & Accessory,High,Single,1,1
51949,35,Female,1,0,Mobile,High,Single,0,3
51950,42,Male,1,0,Laptop & Accessory,Critical,Married,0,4
51951,34,Male,1,0,Laptop & Accessory,Critical,Married,0,5
51952,39,Female,1,0,Mobile,High,Single,0,1
51953,38,Female,3,1,Fashion,High,Married,0,1
51954,42,Male,3,1,Laptop & Accessory,Critical,Single,0,1
51955,42,Male,1,0,Grocery,Medium,Married,0,5
51956,37,Male,1,0,Fashion,High,Married,1,1
51957,38,Male,1,0,Fashion,Critical,Single,0,3
51958,40,Female,3,0,Laptop & Accessory,High,Married,1,4
51959,40,Male,2,0,Mobile Phone,Medium,Married,0,1
51960,41,Female,1,1,Mobile,Critical,Married,1,3
51961,42,Male,1,0,Mobile Phone,High,Married,0,1
51962,39,Female,3,0,Grocery,High,Married,0,3
51963,42,Male,1,0,Laptop & Accessory,Critical,Single,0,4
51964,42,Male,1,0,Mobile,High,Single,0,5
51965,37,Male,3,0,Laptop & Accessory,Critical,Married,0,5
51966,41,Female,1,0,Mobile,High,Single,0,5
51967,37,Male,3,0,Laptop & Accessory,High,Married,1,1
51968,34,Male,3,0,Laptop & Accessory,Critical,Married,0,1
51969,37,Male,1,0,Mobile Phone,Medium,Married,0,1
51970,36,Female,3,0,Fashion,Critical,Married,1,1
51971,34,Male,3,0,Fashion,High,Married,1,5
51972,43,Female,1,0,Laptop & Accessory,Medium,Married,0,3
51973,39,Female,1,0,Grocery,High,Married,0,1
51974,42,Male,3,0,Laptop & Accessory,High,Married,0,3
51975,42,Male,2,0,Mobile Phone,Medium,Married,0,1
51976,41,Male,1,0,Laptop & Accessory,High,Married,0,1
51977,40,Male,1,0,Mobile,High,Married,1,1
51978,35,Male,1,0,Mobile,Medium,Single,1,1
51979,39,Male,2,0,Mobile,High,Married,0,5
51980,43,Male,3,0,Laptop & Accessory,Critical,Married,1,5
51981,39,Female,1,0,Fashion,High,Married,1,3
51982,34,Female,1,1,Mobile,High,Married,1,4
51983,39,Male,1,0,Mobile,Critical,Married,0,1
51984,41,Male,3,0,Laptop & Accessory,Medium,Married,0,5
51985,35,Female,1,0,Mobile Phone,Critical,Married,0,5
51986,40,Male,1,0,Mobile,High,Married,0,1
51987,39,Male,3,0,Laptop & Accessory,High,Married,0,4
51988,37,Male,3,0,Mobile,High,Married,0,4
51989,39,Female,1,0,Laptop & Accessory,High,Married,1,1
51990,37,Male,1,0,Mobile,High,Married,1,1
51991,41,Female,3,1,Mobile,High,Married,1,3
51992,43,Male,3,0,Grocery,High,Married,0,1
51993,37,Male,1,0,Fashion,High,Married,0,4
51994,38,Female,3,0,Mobile,Medium,Married,0,1
51995,41,Female,1,0,Grocery,Critical,Single,0,1
51996,35,Female,1,0,Laptop & Accessory,High,Married,0,1
51997,43,Female,3,0,Laptop & Accessory,Medium,Married,1,1
51998,37,Male,3,0,Fashion,High,Single,1,4
51999,41,Male,1,0,Grocery,High,Married,0,5
52000,41,Female,2,0,Laptop & Accessory,High,Married,0,1
52001,43,Male,2,0,Mobile,High,Married,1,4
52002,41,Male,1,1,Mobile,Medium,Single,1,1
52003,37,Female,1,0,Mobile,Medium,Married,0,1
52004,37,Male,1,0,Mobile,High,Married,1,5
52005,42,Male,3,0,Laptop & Accessory,Medium,Single,0,1
52006,42,Male,1,1,Mobile,High,Married,1,1
52007,38,Female,1,0,Laptop & Accessory,High,Married,0,4
52008,37,Female,3,1,Mobile,Critical,Single,0,3
52009,39,Female,1,1,Mobile,High,Single,0,1
52010,37,Male,1,0,Laptop & Accessory,Medium,Married,1,1
52011,34,Female,3,0,Mobile,High,Single,1,1
52012,34,Female,1,1,Laptop & Accessory,Critical,Married,1,3
52013,34,Female,1,1,Mobile,Medium,Married,1,1
52014,37,Female,1,0,Mobile,Critical,Married,0,3
52015,36,Male,1,1,Mobile,Medium,Married,1,5
52016,41,Female,1,0,Mobile,High,Single,0,3
52017,35,Male,1,0,Mobile,High,Married,0,4
52018,36,Female,3,0,Laptop & Accessory,Critical,Single,0,3
52019,43,Male,1,0,Mobile,Critical,Single,1,5
52020,41,Female,1,0,Fashion,High,Married,1,4
52021,37,Male,3,0,Mobile,High,Married,0,3
52022,35,Female,1,0,Laptop & Accessory,High,Married,1,1
52023,37,Female,1,0,Fashion,Medium,Married,0,4
52024,38,Male,1,0,Mobile,High,Married,0,3
52025,38,Female,3,0,Laptop & Accessory,Critical,Married,0,3
52026,42,Male,1,0,Mobile Phone,High,Single,0,1
52027,40,Female,1,0,Fashion,Critical,Married,0,5
52028,42,Female,1,0,Mobile,Critical,Married,0,4
52029,35,Male,3,1,Mobile,High,Married,1,4
52030,38,Male,3,0,Fashion,High,Married,0,4
52031,37,Male,3,0,Laptop & Accessory,Medium,Single,0,5
52032,39,Male,1,0,Mobile Phone,Medium,Single,1,5
52033,35,Male,1,0,Mobile,Critical,Single,0,3
52034,36,Male,3,1,Mobile,High,Single,1,4
52035,42,Male,1,1,Mobile,High,Single,0,5
52036,42,Female,1,0,Laptop & Accessory,High,Married,1,1
52037,37,Male,1,0,Mobile Phone,Critical,Married,1,4
52038,42,Female,1,0,Laptop & Accessory,High,Married,0,5
52039,41,Male,3,1,Fashion,Critical,Married,1,1
52040,41,Female,1,0,Laptop & Accessory,Medium,Single,0,1
52041,41,Male,3,1,Fashion,High,Married,0,3
52042,35,Male,1,0,Laptop & Accessory,High,Married,0,4
52043,39,Female,3,0,Mobile,High,Married,0,1
52044,43,Female,3,0,Laptop & Accessory,Medium,Married,0,3
52045,35,Male,1,0,Grocery,Critical,Married,0,1
52046,39,Male,1,1,Mobile,Medium,Single,0,3
52047,42,Male,3,0,Grocery,High,Married,0,3
52048,34,Male,3,0,Fashion,Critical,Married,0,3
52049,39,Female,3,0,Laptop & Accessory,Critical,Single,1,1
52050,39,Male,3,0,Fashion,High,Married,0,1
52051,40,Male,3,0,Fashion,Critical,Single,0,3
52052,37,Female,3,1,Grocery,Critical,Single,1,4
52053,41,Male,1,0,Laptop & Accessory,High,Married,1,3
52054,35,Male,3,0,Laptop & Accessory,Critical,Married,0,1
52055,36,Male,1,1,Mobile,Critical,Single,1,5
52056,38,Male,3,0,Grocery,Medium,Single,0,3
52057,34,Female,1,1,Mobile,High,Single,1,5
52058,40,Female,1,0,Mobile,High,Single,0,1
52059,34,Female,1,0,Mobile,High,Married,0,1
52060,35,Male,1,0,Grocery,Medium,Married,0,1
52061,39,Female,1,0,Laptop & Accessory,Medium,Married,1,4
52062,41,Male,1,0,Others,High,Married,0,3
52063,36,Female,1,0,Mobile,Critical,Married,0,4
52064,39,Male,1,0,Laptop & Accessory,Critical,Married,1,5
52065,37,Female,3,0,Laptop & Accessory,High,Single,1,1
52066,34,Female,1,1,Mobile,Critical,Married,1,3
52067,34,Male,1,0,Grocery,Medium,Married,1,3
52068,40,Male,1,0,Mobile,Medium,Married,0,3
52069,34,Male,1,0,Fashion,Critical,Married,0,3
52070,40,Female,1,0,Laptop & Accessory,Critical,Married,0,3
52071,41,Male,1,1,Mobile Phone,Medium,Married,1,4
52072,37,Female,1,0,Laptop & Accessory,Medium,Married,0,5
52073,41,Male,1,0,Mobile Phone,Medium,Single,0,1
52074,43,Female,1,0,Fashion,Critical,Married,0,3
52075,37,Female,1,0,Fashion,High,Married,1,3
52076,43,Female,1,0,Fashion,Critical,Married,1,5
52077,39,Female,1,1,Mobile,Medium,Single,1,5
52078,36,Female,1,1,Mobile,Critical,Single,0,4
52079,35,Male,1,0,Laptop & Accessory,High,Married,0,1
52080,35,Male,1,0,Mobile,High,Married,0,5
52081,39,Male,1,0,Laptop & Accessory,High,Single,0,3
52082,41,Male,1,0,Fashion,Medium,Single,0,3
52083,37,Female,1,0,Laptop & Accessory,High,Single,0,3
52084,36,Female,1,0,Grocery,High,Married,0,1
52085,36,Female,1,0,Laptop & Accessory,Critical,Married,0,1
52086,37,Male,1,0,Mobile Phone,Medium,Married,0,1
52087,34,Male,3,0,Others,Medium,Married,0,3
52088,38,Male,1,0,Mobile,High,Married,0,1
52089,37,Female,1,0,Grocery,High,Single,1,1
52090,42,Female,1,1,Laptop & Accessory,High,Married,0,4
52091,42,Male,1,0,Laptop & Accessory,Critical,Married,1,4
52092,39,Female,1,0,Others,High,Married,0,3
52093,42,Male,3,0,Laptop & Accessory,Critical,Single,1,1
52094,35,Male,3,1,Laptop & Accessory,Medium,Single,0,5
52095,41,Female,3,1,Others,Medium,Married,0,1
52096,36,Female,3,0,Grocery,Critical,Married,1,1
52097,38,Female,3,0,Laptop & Accessory,Medium,Married,0,3
52098,40,Female,1,1,Mobile,High,Single,0,5
52099,40,Female,1,0,Fashion,Critical,Single,1,5
52100,42,Female,3,0,Mobile,High,Single,0,1
52101,43,Female,3,0,Grocery,Medium,Married,0,1
52102,35,Female,1,0,Mobile Phone,High,Single,0,3
52103,43,Male,3,0,Laptop & Accessory,Medium,Married,0,1
52104,43,Male,3,0,Fashion,Medium,Married,1,1
52105,41,Male,2,0,Mobile,High,Single,0,4
52106,37,Female,3,0,Fashion,Critical,Married,0,4
52107,36,Male,1,1,Laptop & Accessory,High,Married,0,3
52108,40,Male,1,1,Mobile,Medium,Married,1,5
52109,42,Female,3,0,Mobile,Medium,Married,1,3
52110,36,Male,3,0,Mobile Phone,Critical,Married,0,4
52111,41,Male,1,0,Mobile,Critical,Married,0,3
52112,41,Male,1,0,Others,Medium,Married,1,3
52113,40,Female,1,0,Laptop & Accessory,Critical,Single,0,4
52114,35,Male,3,0,Laptop & Accessory,Medium,Married,0,5
52115,40,Female,1,0,Mobile,Medium,Married,0,3
52116,37,Male,1,0,Others,Medium,Married,0,1
52117,41,Female,3,0,Fashion,Medium,Married,0,3
52118,43,Female,1,0,Mobile,Medium,Married,0,3
52119,39,Female,1,0,Fashion,High,Single,0,1
52120,43,Male,1,0,Grocery,Medium,Single,0,5
52121,41,Male,3,0,Fashion,Medium,Married,0,1
52122,39,Female,3,1,Mobile,High,Single,1,1
52123,39,Female,1,1,Mobile Phone,Medium,Single,0,5
52124,34,Female,1,0,Laptop & Accessory,Medium,Married,1,5
52125,43,Male,1,1,Mobile,High,Married,1,3
52126,37,Male,1,1,Fashion,Medium,Single,0,5
52127,40,Male,1,0,Mobile Phone,High,Married,0,5
52128,38,Male,1,0,Laptop & Accessory,Critical,Married,0,5
52129,35,Female,1,0,Mobile,High,Married,0,3
52130,38,Female,1,0,Fashion,Medium,Married,0,3
52131,40,Male,1,0,Fashion,High,Married,0,1
52132,36,Male,1,0,Mobile Phone,Medium,Married,0,3
52133,42,Male,1,0,Fashion,Critical,Married,0,4
52134,38,Female,1,0,Laptop & Accessory,Critical,Single,0,3
52135,39,Male,2,1,Fashion,Critical,Married,0,5
52136,40,Male,1,0,Fashion,Medium,Married,0,1
52137,36,Male,3,1,Fashion,High,Single,1,5
52138,39,Female,1,1,Laptop & Accessory,Critical,Single,0,3
52139,37,Male,1,0,Mobile,High,Married,0,3
52140,34,Male,1,0,Laptop & Accessory,High,Single,0,1
52141,39,Female,3,0,Laptop & Accessory,High,Married,1,1
52142,36,Male,1,1,Mobile Phone,Critical,Married,1,1
52143,38,Male,1,1,Mobile,Medium,Married,0,3
52144,42,Male,1,1,Mobile,High,Single,1,4
52145,35,Male,1,0,Grocery,Critical,Married,0,5
52146,37,Male,1,1,Mobile,High,Married,0,4
52147,36,Male,3,1,Laptop & Accessory,High,Single,1,3
52148,41,Female,3,0,Laptop & Accessory,High,Married,0,4
52149,41,Male,1,0,Mobile,High,Married,0,1
52150,36,Male,1,0,Grocery,Medium,Single,0,1
52151,43,Female,3,0,Laptop & Accessory,Critical,Married,0,3
52152,39,Male,1,0,Fashion,Medium,Single,0,4
52153,42,Male,3,0,Fashion,Critical,Married,1,3
52154,34,Female,1,0,Mobile,Critical,Married,0,1
52155,43,Female,1,0,Fashion,High,Married,0,4
52156,36,Male,3,0,Grocery,High,Married,0,3
52157,35,Male,3,0,Fashion,Medium,Single,0,4
52158,42,Female,1,0,Fashion,Critical,Married,0,5
52159,40,Male,1,1,Grocery,Medium,Married,0,1
52160,40,Male,1,0,Others,High,Single,0,3
52161,41,Female,1,0,Mobile,Critical,Single,1,4
52162,43,Male,1,0,Laptop & Accessory,Critical,Single,0,4
52163,38,Male,1,0,Laptop & Accessory,Critical,Single,0,1
52164,40,Male,3,0,Mobile,High,Married,0,1
52165,34,Male,1,0,Mobile,High,Married,0,4
52166,34,Male,3,0,Laptop & Accessory,Medium,Married,0,1
52167,36,Male,3,0,Grocery,High,Married,0,4
52168,37,Male,1,0,Laptop & Accessory,High,Single,0,3
52169,37,Female,1,0,Mobile,High,Married,0,4
52170,42,Male,1,0,Laptop & Accessory,High,Single,0,1
52171,34,Male,1,0,Laptop & Accessory,High,Married,1,1
52172,42,Male,2,0,Mobile,High,Married,0,3
52173,41,Male,1,0,Mobile,Critical,Married,1,3
52174,41,Male,1,1,Mobile,Medium,Single,0,3
52175,36,Female,3,1,Laptop & Accessory,Critical,Single,1,5
52176,40,Male,1,0,Mobile Phone,Medium,Married,1,1
52177,40,Male,1,1,Mobile,High,Married,0,3
52178,38,Female,1,0,Laptop & Accessory,Medium,Married,0,1
52179,38,Male,1,0,Mobile,High,Married,0,3
52180,41,Female,3,0,Laptop & Accessory,Critical,Married,0,3
52181,34,Male,2,0,Mobile Phone,Critical,Single,0,3
52182,40,Female,3,1,Fashion,High,Married,0,5
52183,42,Female,1,0,Fashion,Critical,Single,0,3
52184,40,Male,3,1,Grocery,Critical,Single,1,5
52185,42,Male,3,0,Laptop & Accessory,High,Single,0,5
52186,36,Male,1,0,Mobile,High,Married,0,3
52187,36,Male,1,0,Mobile Phone,Critical,Single,0,4
52188,41,Female,1,1,Mobile,Medium,Married,1,1
52189,38,Male,1,0,Mobile Phone,Medium,Married,0,1
52190,42,Male,3,0,Laptop & Accessory,High,Married,0,3
52191,40,Female,1,0,Laptop & Accessory,Medium,Married,1,1
52192,41,Male,1,0,Fashion,Medium,Married,0,4
52193,38,Male,1,0,Laptop & Accessory,High,Single,0,5
52194,43,Male,1,0,Mobile,High,Married,0,1
52195,37,Female,3,1,Laptop & Accessory,High,Single,0,3
52196,42,Female,3,0,Mobile,High,Married,0,5
52197,42,Female,1,0,Others,Medium,Married,0,5
52198,41,Female,1,0,Mobile,Medium,Married,0,1
52199,43,Male,1,0,Mobile,High,Single,0,5
52200,38,Female,1,0,Mobile Phone,Critical,Married,1,3
52201,37,Female,1,0,Laptop & Accessory,High,Married,0,1
52202,35,Male,1,0,Mobile,High,Single,0,3
52203,39,Male,1,1,Mobile,Critical,Single,1,3
52204,36,Female,1,0,Others,Critical,Married,0,3
52205,43,Female,1,0,Mobile,Critical,Married,1,1
52206,40,Male,1,1,Mobile,Medium,Married,1,1
52207,43,Female,3,0,Grocery,High,Married,0,5
52208,38,Male,1,0,Mobile,Critical,Single,0,3
52209,42,Male,2,0,Mobile Phone,Critical,Married,0,3
52210,37,Male,1,1,Mobile,High,Married,0,5
52211,39,Male,3,0,Laptop & Accessory,Critical,Married,0,5
52212,42,Male,3,0,Laptop & Accessory,High,Married,0,4
52213,34,Female,1,0,Grocery,Critical,Married,0,5
52214,37,Male,1,0,Mobile,High,Married,0,5
52215,35,Male,1,0,Others,Critical,Married,0,4
52216,37,Male,3,0,Laptop & Accessory,Medium,Married,1,5
52217,39,Female,1,1,Mobile,Medium,Married,0,4
52218,40,Female,3,0,Laptop & Accessory,Critical,Married,0,3
52219,36,Male,1,0,Mobile,Critical,Married,0,3
52220,35,Male,1,0,Laptop & Accessory,High,Married,0,3
52221,43,Male,1,0,Laptop & Accessory,High,Single,0,1
52222,36,Male,3,0,Mobile,Critical,Single,0,1
52223,42,Male,1,0,Laptop & Accessory,High,Married,0,1
52224,43,Male,2,0,Laptop & Accessory,High,Married,0,5
52225,40,Male,3,0,Laptop & Accessory,High,Married,1,1
52226,40,Female,1,0,Mobile,High,Married,0,4
52227,39,Female,1,0,Laptop & Accessory,Critical,Single,1,3
52228,43,Female,1,0,Fashion,Medium,Married,1,5
52229,36,Male,1,0,Mobile,High,Married,0,1
52230,41,Female,3,0,Laptop & Accessory,Critical,Married,0,4
52231,42,Male,3,0,Laptop & Accessory,Critical,Single,0,1
52232,35,Male,1,0,Mobile Phone,Medium,Married,1,4
52233,40,Female,1,0,Fashion,High,Married,1,5
52234,37,Female,3,0,Fashion,Critical,Married,1,1
52235,42,Male,1,0,Mobile,Critical,Married,1,5
52236,36,Female,1,0,Fashion,High,Married,0,3
52237,38,Female,1,0,Mobile,Critical,Married,0,1
52238,36,Female,1,1,Mobile Phone,High,Single,1,4
52239,42,Female,1,0,Mobile Phone,Medium,Married,0,1
52240,38,Male,1,0,Grocery,High,Married,0,1
52241,34,Male,1,0,Laptop & Accessory,Critical,Married,1,5
52242,36,Female,1,0,Laptop & Accessory,Critical,Single,0,5
52243,41,Female,3,0,Laptop & Accessory,High,Single,0,1
52244,38,Male,1,0,Others,High,Married,0,1
52245,43,Male,1,0,Others,Medium,Married,0,3
52246,36,Male,1,0,Mobile Phone,Medium,Married,0,4
52247,39,Male,1,0,Mobile,High,Single,0,4
52248,37,Male,1,0,Mobile,Medium,Married,0,3
52249,43,Male,1,0,Laptop & Accessory,High,Married,1,1
52250,43,Male,1,0,Others,High,Single,0,1
52251,41,Female,1,0,Grocery,High,Married,0,1
52252,36,Female,1,0,Mobile,High,Married,0,3
52253,36,Male,3,0,Others,Critical,Married,0,4
52254,40,Male,3,0,Fashion,High,Married,1,3
52255,35,Female,1,0,Mobile,High,Single,1,1
52256,34,Male,1,0,Mobile Phone,High,Married,0,3
52257,35,Male,3,1,Mobile Phone,High,Single,1,1
52258,35,Male,1,0,Mobile,High,Single,1,1
52259,37,Female,3,1,Others,Medium,Single,1,4
52260,43,Male,1,0,Grocery,High,Married,1,4
52261,40,Female,1,1,Mobile,High,Single,0,3
52262,40,Female,3,0,Others,High,Married,0,4
52263,35,Female,3,0,Laptop & Accessory,High,Single,1,5
52264,39,Male,3,0,Others,Medium,Married,1,4
52265,35,Male,1,0,Fashion,Medium,Single,0,1
52266,38,Female,1,0,Laptop & Accessory,High,Married,0,4
52267,36,Male,1,0,Mobile,High,Single,1,3
52268,35,Male,1,0,Others,High,Married,0,5
52269,38,Male,2,0,Laptop & Accessory,Medium,Married,0,4
52270,34,Male,1,0,Mobile,Critical,Married,1,3
52271,35,Female,1,0,Laptop & Accessory,High,Married,1,4
52272,37,Female,3,0,Fashion,Critical,Single,0,1
52273,43,Female,1,0,Laptop & Accessory,High,Single,1,4
52274,37,Female,1,1,Fashion,High,Married,0,1
52275,34,Male,1,0,Mobile Phone,Medium,Married,1,1
52276,40,Female,1,0,Mobile,High,Single,0,3
52277,34,Female,1,0,Laptop & Accessory,High,Single,1,3
52278,39,Female,1,1,Mobile,Critical,Married,1,3
52279,35,Male,1,0,Mobile,Medium,Single,0,5
52280,39,Female,1,0,Mobile,High,Single,0,4
52281,38,Male,3,0,Laptop & Accessory,Critical,Married,0,1
52282,37,Female,1,0,Others,Medium,Single,0,4
52283,35,Female,1,0,Grocery,Medium,Married,1,4
52284,34,Male,1,0,Mobile,Critical,Married,0,3
52285,39,Male,1,1,Laptop & Accessory,Medium,Married,0,3
52286,36,Male,1,1,Mobile Phone,Critical,Single,0,5
52287,36,Female,1,0,Laptop & Accessory,High,Married,0,1
52288,42,Female,1,0,Fashion,High,Married,0,3
52289,38,Female,2,0,Mobile,High,Single,0,5
52290,42,Female,1,0,Laptop & Accessory,Medium,Married,0,1
52291,35,Female,1,0,Grocery,High,Married,1,5
52292,43,Male,3,1,Fashion,High,Single,1,4
52293,38,Male,3,1,Fashion,High,Single,1,4
52294,41,Female,1,0,Fashion,High,Married,1,5
52295,39,Male,1,0,Laptop & Accessory,Critical,Single,0,3
52296,34,Female,3,0,Fashion,Critical,Married,1,3
52297,41,Male,3,0,Laptop & Accessory,Critical,Single,0,4
52298,40,Female,3,1,Mobile,High,Single,1,4
52299,42,Male,1,1,Mobile,Critical,Married,0,5
52300,43,Male,1,0,Grocery,High,Married,1,3
52301,37,Female,1,0,Others,Medium,Married,0,3
52302,42,Male,2,0,Others,Medium,Single,0,4
52303,40,Male,1,0,Mobile,High,Married,0,3
52304,39,Male,1,0,Fashion,High,Married,0,1
52305,40,Male,1,0,Laptop & Accessory,High,Single,0,1
52306,38,Female,3,0,Laptop & Accessory,High,Married,0,5
52307,36,Male,1,0,Laptop & Accessory,Critical,Single,1,3
52308,41,Male,2,0,Grocery,Critical,Married,1,4
52309,37,Female,3,0,Laptop & Accessory,Critical,Married,0,5
52310,38,Female,3,0,Laptop & Accessory,High,Single,0,5
52311,36,Male,1,0,Mobile Phone,Medium,Married,0,1
52312,40,Female,1,1,Fashion,Critical,Married,1,5
52313,40,Male,1,0,Mobile,Medium,Married,0,4
52314,37,Female,3,0,Laptop & Accessory,High,Married,0,5
52315,35,Male,1,0,Fashion,Medium,Single,0,1
52316,38,Female,3,0,Mobile,Critical,Married,0,1
52317,39,Female,1,0,Grocery,Critical,Single,0,4
52318,38,Female,1,0,Mobile Phone,Medium,Single,0,1
52319,34,Female,1,0,Laptop & Accessory,Critical,Married,0,1
52320,35,Male,3,0,Laptop & Accessory,Critical,Single,0,1
52321,34,Male,3,1,Grocery,Medium,Single,1,3
52322,40,Male,1,0,Grocery,High,Married,1,4
52323,34,Female,1,0,Mobile,Medium,Married,0,3
52324,43,Female,1,0,Laptop & Accessory,Medium,Married,0,3
52325,41,Male,1,0,Laptop & Accessory,High,Married,0,3
52326,40,Female,3,1,Mobile,High,Single,0,1
52327,35,Female,3,1,Laptop & Accessory,High,Married,1,3
52328,41,Male,1,0,Mobile,High,Married,0,3
52329,37,Female,1,0,Laptop & Accessory,Critical,Single,0,1
52330,37,Male,3,0,Laptop & Accessory,High,Married,0,5
52331,34,Male,1,1,Laptop & Accessory,High,Married,1,3
